$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<MainMemory,$<obj2
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1708.8,7
0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1695.6,7
0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1700.0,8
0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1697.6,6
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1708.8,7
0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1740.8,7
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1747.6,8
0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1712.8,7
1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1638.0,8
0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1742.8,8
0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1709.2,8
0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1752.0,9
0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1652.8,6
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1646.0,7
0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1654.4,7
0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1657.2,8
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1648.8,7
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1664.8,8
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1666.4,8
1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1637.2,9
0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1669.6,9
0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1689.6,7
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1703.2,8
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1680.0,8
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1714.0,9
0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1702.0,8
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1706.4,9
0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1708.0,9
0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1722.4,10
0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1677.2,6
1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1677.2,8
0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1689.6,7
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1696.0,7
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1700.8,8
0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1690.0,7
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1712.0,8
0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1702.8,8
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1700.8,9
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1656.4,7
0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1626.4,8
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1680.8,8
0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1697.6,6
1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1702.0,9
0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1658.0,9
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1640.4,8
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1670.8,9
0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1650.8,9
0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1650.8,10
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1669.2,7
0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1692.0,8
0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1683.6,8
0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1694.0,9
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1635.6,8
1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1710.0,9
0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1634.4,9
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1655.6,9
0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1633.2,10
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1728.4,8
0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1740.0,9
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1644.0,9
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1696.8,10
0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1737.6,9
0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1681.2,10
0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1752.8,10
1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1702.4,10
0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1706.0,11
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1589.6,4
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1593.2,5
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1623.6,5
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1629.2,6
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1614.0,5
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1648.4,6
0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1599.2,6
0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1647.2,7
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1593.6,5
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1664.8,5
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1608.8,6
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1584.0,6
0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1602.4,7
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1632.4,6
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1638.4,7
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1624.4,7
0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1649.2,8
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1660.0,5
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1685.6,6
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1684.8,6
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1680.8,6
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1696.8,7
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1661.6,6
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1687.2,7
0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1680.8,7
0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1708.4,8
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1679.6,6
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1696.8,7
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1668.0,7
0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1685.6,8
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1726.0,7
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1730.8,6
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1729.2,8
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1725.6,8
0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1736.8,9
0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1600.8,5
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1604.8,6
0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1628.0,6
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1630.0,7
0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1615.2,6
0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1653.6,7
0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1615.2,7
1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1742.4,7
0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1655.6,8
0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1677.6,6
0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1688.0,7
0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1692.4,7
0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1692.4,8
0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1691.2,7
0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1733.2,8
0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1683.6,8
0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1735.2,9
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1618.4,6
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1649.6,6
0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1608.8,7
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1622.8,7
0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1642.4,8
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1672.0,7
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1689.2,8
0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1685.2,8
0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1668.4,9
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1630.0,7
0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1620.0,8
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1693.2,8
1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1722.4,7
0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1692.8,9
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1637.6,8
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1741.2,9
0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1650.8,9
0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1752.8,10
0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1580.8,5
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1572.4,6
0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1604.4,6
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1628.8,7
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1600.0,6
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1659.6,7
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1618.8,7
0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1603.2,7
0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1626.0,8
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1580.4,6
0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1574.0,7
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1592.4,7
0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1598.8,8
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1610.4,7
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1615.6,8
0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1627.6,8
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1636.4,5
0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1715.2,7
1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1719.6,8
0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1642.8,9
0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1581.2,6
0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1604.4,7
0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1620.8,7
0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1619.6,8
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1588.0,7
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1632.0,8
0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1601.2,8
0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1637.6,9
0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1585.6,7
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1659.6,6
0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1598.4,8
0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1583.2,8
0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1607.6,9
0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1633.2,8
0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1630.0,9
0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1639.2,9
0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1644.8,10
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1620.4,6
0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1638.0,7
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1645.6,7
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1682.4,7
0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1677.2,8
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1615.2,7
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1672.4,8
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1642.0,8
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1672.0,9
0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1638.8,7
0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1645.2,8
0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1655.2,8
0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1652.4,9
0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1681.2,8
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1664.0,7
0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1698.8,9
0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1680.8,9
0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1712.8,10
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1628.8,7
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1634.8,8
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1644.4,8
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1642.0,9
0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1625.6,8
0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1679.6,9
0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1639.2,9
1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1665.6,8
0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1654.0,10
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1638.4,8
0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1624.4,9
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1655.2,9
0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1644.4,10
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1656.4,9
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1688.0,10
0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1689.6,10
0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1707.6,11
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2078.4,4
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1734.4,7
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2096.4,5
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2092.4,5
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2104.0,6
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2118.0,5
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2124.4,6
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2108.0,6
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2116.0,7
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2095.2,5
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2108.0,6
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2128.0,6
1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1739.2,8
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2130.8,7
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2099.2,6
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2129.2,7
0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2112.8,7
0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2132.8,8
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2084.0,5
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2104.0,6
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2096.4,6
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2104.8,7
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2085.2,6
1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1750.0,8
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2097.6,7
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2107.2,7
0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2104.0,8
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2106.8,6
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2123.2,7
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2129.6,7
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2147.6,8
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2114.8,7
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2122.0,8
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2124.0,8
1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1750.8,9
0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2136.0,9
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2131.2,5
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2144.0,6
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2162.8,6
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2147.2,7
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2181.6,6
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2222.4,7
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2202.0,7
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2186.8,8
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2106.0,6
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1661.6,6
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2130.0,7
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2167.2,7
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2217.2,8
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2153.2,7
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2226.8,8
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2160.0,8
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2179.2,9
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2134.0,6
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2158.0,7
0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2213.2,7
0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1641.2,6
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1675.6,7
0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2149.6,8
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2158.4,7
0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2138.8,8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2164.8,8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2157.2,9
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2230.0,7
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2229.2,8
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2237.6,8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2224.0,9
0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2226.4,8
1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1729.6,7
0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2232.4,9
0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2236.8,9
0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2237.6,10
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2076.8,5
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2079.6,6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2064.0,6
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2102.8,7
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2111.6,6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2117.6,7
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2122.8,7
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1746.8,8
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2120.0,8
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2082.4,6
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2083.6,7
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2116.8,7
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2115.2,8
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2092.8,7
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2133.6,8
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2096.0,8
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2136.8,9
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2106.8,6
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1679.2,7
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2118.0,7
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2116.8,7
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2130.4,8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2116.0,7
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2116.8,8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2134.8,8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2132.0,9
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2144.8,7
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2145.6,8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2129.6,8
1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1734.4,8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2163.2,9
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2144.8,8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2162.4,9
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2160.8,9
0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2177.6,10
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2080.4,6
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2082.0,7
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2072.4,7
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2097.6,8
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2090.4,7
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1685.2,8
