$<obj,$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$InterfaceFields,$InterTypeMethods,$Classes,$ClassMethods,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts
4955.43317562,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4986.52862024,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4867.44497267,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5070.86775774,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4893.18095455,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5165.03995616,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5211.45058811,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4937.05665648,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4944.06518468,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4919.50467007,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5045.95630859,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
4971.51156384,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
5006.14193848,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0
4849.2439208,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0
4875.45350087,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4902.83854821,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4893.35642182,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4945.47745104,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4916.68013734,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
5111.85759512,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
4909.02254368,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
4899.3036182,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
4925.51319827,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0
4947.53878287,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
4854.36658444,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0
4885.87429543,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
4922.27639917,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
4856.48924809,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
4950.07371288,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
4951.48597924,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
4894.83002001,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
4902.01401548,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
4894.59322091,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
4915.79427278,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
4898.12815093,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
4907.37347822,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
5127.11145061,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0
4885.2865618,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0
4955.60864289,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0
4910.84707641,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0
4873.33083722,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0
4970.80116656,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0
4959.55583927,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
4902.01401548,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
4944.06518468,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
5067.92056136,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
4933.75852556,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1
4935.17079193,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
4900.12815093,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1
4904.01401548,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
4890.47055727,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4882.81296361,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4936.81985738,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
5066.44696317,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
4944.24065195,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4918.85560461,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1
4881.75163178,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
5120.62932422,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1
4947.01238106,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
4882.0497627,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
4949.66144651,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
4872.33083722,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
4896.89135183,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
4897.0668191,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
4869.85723903,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
5051.84217314,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
4898.12815093,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
4872.33083722,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
4850.06845352,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
4940.1179883,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
4912.3206746,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
4882.81296361,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
4915.38200642,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
5023.15899488,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
4884.93562725,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
4909.84707641,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
4872.74310358,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0
4952.48597924,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0
4882.22522997,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
4939.70572194,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1
4893.53188909,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
4885.46202907,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1
4970.86249839,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
4935.99532466,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
4961.55583927,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
4894.11962273,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
4951.66144651,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0
4918.44333824,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
4899.89135183,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0
4902.54041729,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
4887.40922544,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
4996.01074663,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
4886.34789362,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0
4935.58305829,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0
4895.00548728,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
4987.52862024,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0
4896.83002001,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
4891.64602454,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0
4929.22359555,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
4881.57616451,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
4832.92873348,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
5064.38563135,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
4919.0924037,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
4886.2865618,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0
5047.07044403,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0
4928.92546463,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0
4920.15373553,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
5021.74672852,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
4931.04812828,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1
5058.20163588,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1
5033.70245309,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
5007.90513939,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1
4934.52172647,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
4945.00385286,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1
4962.380372,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
5044.59684584,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
4995.94941481,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
4918.61880551,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
5084.17441686,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
4949.53878287,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
4913.67160914,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
5209.44205991,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
4851.77885081,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4886.58469271,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4864.32230902,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4923.45186644,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4934.40759102,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4921.80280098,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4903.25081457,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4902.18948275,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
4939.3547874,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
5019.92219579,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
4874.39216904,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4889.40922544,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4861.61191174,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
4827.9815371,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4940.94252103,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
5081.70081867,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4843.70899078,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
4906.54894549,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
4926.337731,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0
4946.30198377,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0
4915.20653915,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
4965.67850291,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
4721.41068182,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
5004.40087529,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
4915.20653915,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
4918.26787097,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
4947.1265165,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
5138.18131063,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
4924.86413281,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0
4971.62569929,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
4854.54205171,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0
4891.82149181,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
4915.44333824,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
4880.98843088,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
4944.06518468,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0
4875.80443541,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0
4882.63749634,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
4920.3292028,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
4950.42464742,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
4895.76868818,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
4881.40069724,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
4898.0668191,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
4837.87592985,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
5047.89497676,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
4973.92383021,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0
4948.53878287,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0
5052.01764041,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0
4959.43317562,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0
4902.01401548,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
4883.63749634,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
4927.74999736,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1
4974.09929748,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1
4971.86249839,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1
5080.46401957,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
4909.78574458,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1
4922.74146916,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
4983.4059566,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
4909.78574458,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
4868.14684175,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
4867.91004265,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
5090.35841233,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
4905.83854821,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
4958.60864289,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
4948.06518468,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
4883.2865618,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
4884.2865618,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
4942.41611922,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0
4905.48761367,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0
4927.98679646,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
4952.48597924,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
4922.80280098,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
4936.99532466,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
4910.67160914,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
4827.9815371,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
4917.44333824,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
5094.48107597,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4958.66997471,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1
4900.3036182,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4895.35642182,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1
5113.62079602,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4865.32230902,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
4970.62569929,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
4949.18784833,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0
4934.93399283,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0
4799.12289157,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
5165.3908907,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1
4896.18095455,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
4895.11962273,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1
5086.47254777,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
4892.47055727,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
4826.92020528,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
4949.95104923,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
4873.09403813,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
4859.252449,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
4847.70899078,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
5342.19182934,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
4911.0838755,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
4912.0838755,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
4957.02090926,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0
4977.3974284,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0
4930.63586191,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
4920.91693643,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
4991.00221843,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
4954.89824561,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
4961.1435729,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0
4929.57453009,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0
4908.54894549,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
5065.38563135,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0
5043.77231312,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
4905.42628184,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
4921.50467007,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
4942.29345557,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
4997.83527936,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
4915.14520733,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
4904.01401548,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1
4854.71751898,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1
4963.380372,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
5155.25969886,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
4934.69719374,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
4935.69719374,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
5027.28165853,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4972.62569929,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4933.87266101,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
4990.94088661,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
4955.31051197,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
5000.01074663,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
4931.16226373,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4951.1265165,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
4971.57289567,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
4933.81985738,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
5109.03306239,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
4885.34789362,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
5017.92219579,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0
5030.465654,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
4922.45186644,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0
4965.50303564,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
4852.60338354,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
5031.29018673,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
4921.21506735,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
4898.3036182,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
4912.14520733,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
4881.81296361,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1
4963.02943746,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
4974.74836294,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1
4913.20653915,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
5013.15046668,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
4955.43317562,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0
5003.01927483,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0
4934.81985738,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1
4874.80443541,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1
4993.12488208,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1
4850.2439208,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1
4894.00548728,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0
4926.337731,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0
4862.0241781,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1
4933.93399283,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1
4911.90840823,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
4857.66471536,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1
4912.0838755,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
4879.69029996,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1
4863.73457538,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
4932.3462592,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
4985.11635388,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
4891.29509,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
4997.07207846,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0
4905.72441276,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0
4985.29182115,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0
4899.3036182,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0
4913.38200642,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0
4921.80280098,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0
4861.61191174,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0
4899.3036182,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0
4904.89988003,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0
4896.83002001,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0
4932.69719374,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0
4892.0582909,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0
4929.87266101,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1
4930.04812828,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1
4953.95957743,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1
4933.52172647,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1
4891.70735636,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1
4865.49777629,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1
4977.22196113,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1
4913.49614187,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1
4984.05502206,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
5047.71950949,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
4864.67324356,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1
4940.70572194,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1
4938.88118921,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
4880.51483269,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1
4995.94941481,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
5041.4741822,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1
4895.89135183,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
4869.2695054,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
5021.80806034,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0
4920.56600189,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0
4891.11962273,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0
5165.03995616,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
4871.91857085,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0
4970.21343293,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
4879.16389815,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1
4812.9644807,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1
5013.73820032,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
4939.70572194,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
4898.3036182,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1
4951.24918015,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
4900.12815093,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1
4920.0924037,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
4924.92546463,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0
4894.18095455,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0
4930.87266101,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0
4896.00548728,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0
4939.1179883,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1
4890.64602454,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1
5055.55257042,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1
4908.54894549,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1
4911.90840823,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
4905.48761367,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
4900.12815093,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1
5022.74672852,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1
4890.23375817,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0
5047.07044403,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
4893.70735636,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0
4890.17242635,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
4936.88118921,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0
4901.18948275,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0
4917.68013734,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0
4960.73130654,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0
4872.33083722,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0
4914.55747369,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0
4923.21506735,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0
4877.62896814,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0
4904.89988003,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0
